,_id,country,city,confirmed,deaths,population,lat,long
346,61eab83a50fb09bc0bd8629f,Japan_Mie,True,16951,166,0,34.508018,136.376013
347,61eab83a50fb09bc0bd862a0,Japan_Miyagi,True,17335,118,0,38.446859,140.927086
348,61eab83a50fb09bc0bd862a1,Japan_Miyazaki,True,7548,41,0,32.193203999999994,131.299374
349,61eab83a50fb09bc0bd862a2,Japan_Nagano,True,11987,97,0,36.132134,138.045528
350,61eab83a50fb09bc0bd862a3,Japan_Nagasaki,True,8501,73,0,33.235712,129.608033
351,61eab83a50fb09bc0bd862a4,Japan_Nara,True,18501,152,0,34.317451,135.871644
352,61eab83a50fb09bc0bd862a5,Japan_Niigata,True,11205,63,0,37.521819,138.918647
353,61eab83a50fb09bc0bd862a6,Japan_Oita,True,9664,84,0,33.200697,131.43323999999998
354,61eab83a50fb09bc0bd862a7,Japan_Okayama,True,18312,136,0,34.89246,133.826252
355,61eab83a50fb09bc0bd862a8,Japan_Okinawa,True,71811,398,0,25.768923,126.668016
356,61eab83a50fb09bc0bd862a9,Japan_Osaka,True,242837,3073,0,34.620965000000005,135.507481
357,61eab83a50fb09bc0bd862aa,Japan_Port Quarantine,True,4463,4,0,,
358,61eab83a50fb09bc0bd862ab,Japan_Saga,True,7669,32,0,33.286977,130.115738
359,61eab83a50fb09bc0bd862ac,Japan_Saitama,True,130308,1060,0,35.997101,139.347635
360,61eab83a50fb09bc0bd862ad,Japan_Shiga,True,15850,105,0,35.21582700000001,136.13806399999999
361,61eab83a50fb09bc0bd862ae,Japan_Shimane,True,2950,5,0,35.07076,132.55406399999998
362,61eab83a50fb09bc0bd862af,Japan_Shizuoka,True,32479,210,0,34.916975,138.40778400000002
363,61eab83a50fb09bc0bd862b0,Japan_Tochigi,True,18249,119,0,36.689912,139.819213
364,61eab83a50fb09bc0bd862b1,Japan_Tokushima,True,3645,66,0,33.919178,134.242091
365,61eab83a50fb09bc0bd862b2,Japan_Tokyo,True,432753,3181,0,35.711343,139.446921
366,61eab83a50fb09bc0bd862b3,Japan_Tottori,True,2233,5,0,35.359069,133.863619
367,61eab83a50fb09bc0bd862b4,Japan_Toyama,True,5260,52,0,36.637464,137.26934599999998
368,61eab83a50fb09bc0bd862b5,Japan_Unknown,True,8,0,0,,
369,61eab83a50fb09bc0bd862b6,Japan_Wakayama,True,6927,62,0,33.911879,135.505446
370,61eab83a50fb09bc0bd862b7,Japan_Yamagata,True,4036,56,0,38.448396,140.102154
371,61eab83a50fb09bc0bd862b8,Japan_Yamaguchi,True,9248,94,0,34.201190000000004,131.573293
372,61eab83a50fb09bc0bd862b9,Japan_Yamanashi,True,6314,29,0,35.612364,138.61148899999998
373,61eab83a50fb09bc0bd862ba,Jordan,False,1123686,13043,9702353,31.24,36.51
374,61eab83a50fb09bc0bd862bb,Kazakhstan,False,1202369,18350,18204499,48.0196,66.9237
375,61eab83a50fb09bc0bd862bc,Kenya,False,319379,5520,49699862,-0.0236,37.9062
376,61eab83a50fb09bc0bd862bd,Kiribati,False,2,0,116398,-3.3704,-168.734
377,61eab83a50fb09bc0bd862be,"Korea, South",False,719269,6501,50982212,35.90775700000001,127.766922
378,61eab83a50fb09bc0bd862bf,Kosovo,False,172340,2996,0,42.602636,20.902977
379,61eab83a50fb09bc0bd862c0,Kuwait,False,484150,2482,4136528,29.311659999999996,47.481766
380,61eab83a50fb09bc0bd862c1,Kyrgyzstan,False,193028,2842,6045117,41.20438,74.766098
381,61eab83a50fb09bc0bd862c2,Laos,False,128248,508,6858160,19.856270000000002,102.495496
382,61eab83a50fb09bc0bd862c3,Latvia,False,319027,4773,1949670,56.8796,24.6032
383,61eab83a50fb09bc0bd862c4,Lebanon,False,847624,9445,6082357,33.8547,35.8623
384,61eab83a50fb09bc0bd862c5,Lesotho,False,31899,690,2233339,-29.61,28.2336
385,61eab83a50fb09bc0bd862c6,Liberia,False,7208,288,4731906,6.4280550000000005,-9.429499
386,61eab83a50fb09bc0bd862c7,Libya,False,401444,5889,5605000,26.3351,17.228331
387,61eab83a50fb09bc0bd862c8,Liechtenstein,False,7671,73,37922,47.14,9.55
388,61eab83a50fb09bc0bd862c9,Lithuania,False,589074,7708,2890297,55.1694,23.8813
389,61eab83a50fb09bc0bd862ca,Luxembourg,False,134714,941,583455,49.8153,6.1296
390,61eab83a50fb09bc0bd862cb,MS Zaandam,False,9,2,0,,
391,61eab83a50fb09bc0bd862cc,Madagascar,False,55827,1169,25570895,-18.766947000000002,46.869107
392,61eab83a50fb09bc0bd862cd,Malawi,False,83403,2502,18622104,-13.2543,34.3015
393,61eab83a50fb09bc0bd862ce,Malaysia,False,2820927,31853,31624264,,
394,61eab83a50fb09bc0bd862cf,Malaysia_Johor,True,252475,3897,0,1.4854,103.7618
395,61eab83a50fb09bc0bd862d0,Malaysia_Kedah,True,173033,2182,0,6.1184,100.3685
396,61eab83a50fb09bc0bd862d1,Malaysia_Kelantan,True,174679,1270,0,6.1254,102.2381
397,61eab83a50fb09bc0bd862d2,Malaysia_Melaka,True,79239,967,0,2.1896,102.2501
398,61eab83a50fb09bc0bd862d3,Malaysia_Negeri Sembilan,True,116370,1332,0,2.7258,101.9424
399,61eab83a50fb09bc0bd862d4,Malaysia_Pahang,True,99275,797,0,3.8126,103.3256
400,61eab83a50fb09bc0bd862d5,Malaysia_Perak,True,131618,1423,0,4.5921,101.0901
401,61eab83a50fb09bc0bd862d6,Malaysia_Perlis,True,7444,138,0,6.4449,100.2048
402,61eab83a50fb09bc0bd862d7,Malaysia_Pulau Pinang,True,164822,1765,0,5.4141,100.3288
403,61eab83a50fb09bc0bd862d8,Malaysia_Sabah,True,245079,2814,0,5.9788,116.0753
404,61eab83a50fb09bc0bd862d9,Malaysia_Sarawak,True,252660,1621,0,1.5533,110.3592
405,61eab83a50fb09bc0bd862da,Malaysia_Selangor,True,802660,10031,0,3.0738,101.5183
406,61eab83a50fb09bc0bd862db,Malaysia_Terengganu,True,84555,749,0,5.3117,103.1324
407,61eab83a50fb09bc0bd862dc,Malaysia_Unknown,True,0,0,0,,
408,61eab83a50fb09bc0bd862dd,Malaysia_W.P. Kuala Lumpur,True,216147,2694,0,3.139,101.6869
409,61eab83a50fb09bc0bd862de,Malaysia_W.P. Labuan,True,11015,151,0,5.2831,115.2308
410,61eab83a50fb09bc0bd862df,Malaysia_W.P. Putrajaya,True,9856,22,0,2.9264,101.6964
411,61eab83a50fb09bc0bd862e0,Maldives,False,110931,269,436330,3.2028,73.2207
412,61eab83a50fb09bc0bd862e1,Mali,False,29359,704,18541980,17.570692,-3.996166000000001
413,61eab83a50fb09bc0bd862e2,Malta,False,65005,520,430835,35.9375,14.3754
414,61eab83a50fb09bc0bd862e3,Marshall Islands,False,7,0,53127,7.1315,171.1845
415,61eab83a50fb09bc0bd862e4,Mauritania,False,56666,916,4420184,21.0079,-10.9408
416,61eab83a50fb09bc0bd862e5,Mauritius,False,24903,240,1265138,-20.348404000000002,57.552152
417,61eab83a50fb09bc0bd862e6,Mexico,False,4495310,302112,129163276,19.4969,-99.7233
418,61eab83a50fb09bc0bd862e7,Mexico_Aguascalientes,True,44528,3112,0,21.8853,-102.2916
419,61eab83a50fb09bc0bd862e8,Mexico_Baja California,True,108946,11349,0,30.8406,-115.2838
420,61eab83a50fb09bc0bd862e9,Mexico_Baja California Sur,True,77834,2462,0,26.0444,-111.6661
421,61eab83a50fb09bc0bd862ea,Mexico_Campeche,True,26657,2108,0,19.8301,-90.5349
422,61eab83a50fb09bc0bd862eb,Mexico_Chiapas,True,24990,2302,0,16.7569,-93.1292
423,61eab83a50fb09bc0bd862ec,Mexico_Chihuahua,True,95840,8992,0,28.63300000000001,-106.0691
424,61eab83a50fb09bc0bd862ed,Mexico_Ciudad de Mexico,True,1121301,40532,0,19.4326,-99.1332
425,61eab83a50fb09bc0bd862ee,Mexico_Coahuila,True,121092,7975,0,27.0587,-101.7068
426,61eab83a50fb09bc0bd862ef,Mexico_Colima,True,38893,2046,0,19.1223,-104.0072
427,61eab83a50fb09bc0bd862f0,Mexico_Durango,True,59286,3204,0,24.5593,-104.6588
428,61eab83a50fb09bc0bd862f1,Mexico_Guanajuato,True,227976,13660,0,21.019000000000002,-101.2574
429,61eab83a50fb09bc0bd862f2,Mexico_Guerrero,True,83425,6347,0,17.4392,-99.5451
430,61eab83a50fb09bc0bd862f3,Mexico_Hidalgo,True,70207,7939,0,20.0911,-98.7624
431,61eab83a50fb09bc0bd862f4,Mexico_Jalisco,True,186068,17926,0,20.6595,-103.3494
432,61eab83a50fb09bc0bd862f5,Mexico_Mexico,True,431285,45019,0,19.4969,-99.7233
433,61eab83a50fb09bc0bd862f6,Mexico_Michoacan,True,79046,8301,0,19.5665,-101.7068
434,61eab83a50fb09bc0bd862f7,Mexico_Morelos,True,54920,4965,0,18.6813,-99.1013
435,61eab83a50fb09bc0bd862f8,Mexico_Nayarit,True,42795,2931,0,21.7514,-104.8455
436,61eab83a50fb09bc0bd862f9,Mexico_Nuevo Leon,True,238258,13856,0,25.5922,-99.9962
437,61eab83a50fb09bc0bd862fa,Mexico_Oaxaca,True,91040,5690,0,17.0732,-96.7266
438,61eab83a50fb09bc0bd862fb,Mexico_Puebla,True,135487,15790,0,19.0414,-98.2063
439,61eab83a50fb09bc0bd862fc,Mexico_Queretaro,True,111721,5700,0,20.5888,-100.3899
440,61eab83a50fb09bc0bd862fd,Mexico_Quintana Roo,True,74998,4142,0,19.1817,-88.4791
441,61eab83a50fb09bc0bd862fe,Mexico_San Luis Potosi,True,133052,6896,0,22.1565,-100.9855
442,61eab83a50fb09bc0bd862ff,Mexico_Sinaloa,True,90517,9070,0,25.1721,-107.4795
443,61eab83a50fb09bc0bd86300,Mexico_Sonora,True,136469,9325,0,29.2972,-110.3309
444,61eab83a50fb09bc0bd86301,Mexico_Tabasco,True,162674,5783,0,17.8409,-92.6189
445,61eab83a50fb09bc0bd86302,Mexico_Tamaulipas,True,118373,7202,0,24.2669,-98.8363
446,61eab83a50fb09bc0bd86303,Mexico_Tlaxcala,True,31783,3003,0,19.3139,-98.2404
447,61eab83a50fb09bc0bd86304,Mexico_Unknown,True,0,0,0,,
448,61eab83a50fb09bc0bd86305,Mexico_Veracruz,True,132930,15209,0,19.1738,-96.1342
449,61eab83a50fb09bc0bd86306,Mexico_Yucatan,True,88041,5764,0,20.7099,-89.0943
450,61eab83a50fb09bc0bd86307,Mexico_Zacatecas,True,54878,3512,0,22.7709,-102.5832
451,61eab83a50fb09bc0bd86308,Micronesia,False,1,0,0,7.4256,150.5508
452,61eab83a50fb09bc0bd86309,Moldova,False,400585,10488,4051212,47.4116,28.3699
453,61eab83a50fb09bc0bd8630a,Monaco,False,7160,45,38695,43.7333,7.4167
454,61eab83a50fb09bc0bd8630b,Mongolia,False,417557,2092,3075647,46.8625,103.8467
455,61eab83a50fb09bc0bd8630c,Montenegro,False,209719,2496,0,42.708678000000006,19.37439
456,61eab83a50fb09bc0bd8630d,Morocco,False,1078002,15047,35739580,31.7917,-7.0926
457,61eab83a50fb09bc0bd8630e,Mozambique,False,221432,2146,29668834,-18.665695,35.529562
458,61eab83a50fb09bc0bd8630f,Namibia,False,154897,3884,2533794,-22.9576,18.4904
459,61eab83a50fb09bc0bd86310,Nepal,False,887769,11632,29304998,28.1667,84.25
460,61eab83a50fb09bc0bd86311,Netherlands,False,3802801,21689,17035938,,
461,61eab83a50fb09bc0bd86312,Netherlands_Aruba,True,31835,187,0,12.5211,-69.9683
462,61eab83a50fb09bc0bd86313,"Netherlands_Bonaire, Sint Eustatius and Saba",True,5946,27,0,12.1784,-68.2385
463,61eab83a50fb09bc0bd86314,Netherlands_Curacao,True,35307,210,0,12.1696,-68.99
464,61eab83a50fb09bc0bd86315,Netherlands_Drenthe,True,74928,427,0,52.862485,6.6184350000000025
465,61eab83a50fb09bc0bd86316,Netherlands_Flevoland,True,86053,314,0,52.550383,5.515162
466,61eab83a50fb09bc0bd86317,Netherlands_Friesland,True,112669,586,0,53.087337,5.7925
467,61eab83a50fb09bc0bd86318,Netherlands_Gelderland,True,412955,2614,0,52.061738,5.939114
468,61eab83a50fb09bc0bd86319,Netherlands_Groningen,True,92810,343,0,53.217921999999994,6.741514
469,61eab83a50fb09bc0bd8631a,Netherlands_Limburg,True,254645,2079,0,51.209227,5.93387
470,61eab83a50fb09bc0bd8631b,Netherlands_Noord-Brabant,True,565855,3567,0,51.561174,5.1849419999999995
471,61eab83a50fb09bc0bd8631c,Netherlands_Noord-Holland,True,644724,3151,0,52.60090600000001,4.9186879999999995
472,61eab83a50fb09bc0bd8631d,Netherlands_Overijssel,True,237502,1348,0,52.444557999999994,6.441722
473,61eab83a50fb09bc0bd8631e,Netherlands_Sint Maarten,True,8897,77,0,18.0425,-63.0548
474,61eab83a50fb09bc0bd8631f,Netherlands_Unknown,True,19552,16,0,,
475,61eab83a50fb09bc0bd86320,Netherlands_Utrecht,True,298629,1481,0,52.084251,5.163824
476,61eab83a50fb09bc0bd86321,Netherlands_Zeeland,True,76164,360,0,51.47936,3.8615589999999997
477,61eab83a50fb09bc0bd86322,Netherlands_Zuid-Holland,True,844330,4902,0,51.937835,4.462114
478,61eab83a50fb09bc0bd86323,New Zealand,False,15401,52,4705818,-40.9006,174.886
479,61eab83a50fb09bc0bd86324,New Zealand_Cook Islands,True,2,0,0,-21.2367,-159.7777
480,61eab83a50fb09bc0bd86325,Nicaragua,False,17604,219,6217581,12.865416,-85.207229
481,61eab83a50fb09bc0bd86326,Niger,False,8503,295,21477348,17.607789,8.081666
482,61eab83a50fb09bc0bd86327,Nigeria,False,251571,3117,190886311,9.082,8.6753
483,61eab83a50fb09bc0bd86328,North Macedonia,False,250876,8166,2024000,41.6086,21.7453
484,61eab83a50fb09bc0bd86329,Norway,False,571655,1413,5305383,60.472,8.4689
485,61eab83a50fb09bc0bd8632a,Oman,False,318272,4125,4636262,21.512583,55.92325500000001
486,61eab83a50fb09bc0bd8632b,Pakistan,False,1353479,29065,197015955,,
487,61eab83a50fb09bc0bd8632c,Pakistan_Azad Jammu and Kashmir,True,34997,749,0,34.027401,73.947253
488,61eab83a50fb09bc0bd8632d,Pakistan_Balochistan,True,33812,367,0,28.328491999999997,65.898403
489,61eab83a50fb09bc0bd8632e,Pakistan_Gilgit-Baltistan,True,10467,187,0,35.792146,74.982138
490,61eab83a50fb09bc0bd8632f,Pakistan_Islamabad,True,115047,971,0,33.665087,73.121219
491,61eab83a50fb09bc0bd86330,Pakistan_Khyber Pakhtunkhwa,True,183403,5968,0,34.485332,72.09169
492,61eab83a50fb09bc0bd86331,Pakistan_Punjab,True,458879,13096,0,30.811346,72.13913199999998
493,61eab83a50fb09bc0bd86332,Pakistan_Sindh,True,516874,7727,0,26.009446,68.77680699999999
494,61eab83a50fb09bc0bd86333,Palau,False,208,0,21729,7.515,134.5825
495,61eab83a50fb09bc0bd86334,Panama,False,614957,7565,4098587,8.538,-80.7821
496,61eab83a50fb09bc0bd86335,Papua New Guinea,False,36446,596,8251162,-6.314993,143.95555
497,61eab83a50fb09bc0bd86336,Paraguay,False,516555,16887,6811297,-23.4425,-58.4438
498,61eab83a50fb09bc0bd86337,Peru,False,2723166,203750,32165485,,
499,61eab83a50fb09bc0bd86338,Peru_Amazonas,True,34029,1293,0,-5.077253,-78.050172
500,61eab83a50fb09bc0bd86339,Peru_Ancash,True,88759,6789,0,-9.407125,-77.67179499999997
501,61eab83a50fb09bc0bd8633a,Peru_Apurimac,True,27769,1528,0,-14.027713,-72.975378
502,61eab83a50fb09bc0bd8633b,Peru_Arequipa,True,129320,9776,0,-15.843523999999999,-72.475539
503,61eab83a50fb09bc0bd8633c,Peru_Ayacucho,True,36885,2171,0,-14.091648000000001,-74.08344
504,61eab83a50fb09bc0bd8633d,Peru_Cajamarca,True,72311,4205,0,-6.4302839999999994,-78.74559599999998
505,61eab83a50fb09bc0bd8633e,Peru_Callao,True,113655,10146,0,-11.954609,-77.136042
506,61eab83a50fb09bc0bd8633f,Peru_Cusco,True,87145,4854,0,-13.191068,-72.153609
507,61eab83a50fb09bc0bd86340,Peru_Huancavelica,True,17317,1185,0,-13.023888000000001,-75.00277
508,61eab83a50fb09bc0bd86341,Peru_Huanuco,True,39063,2734,0,-9.421676,-76.040642
509,61eab83a50fb09bc0bd86342,Peru_Ica,True,67451,8627,0,-14.235097,-75.574821
510,61eab83a50fb09bc0bd86343,Peru_Junin,True,95384,7121,0,-11.541783,-74.876968
511,61eab83a50fb09bc0bd86344,Peru_La Libertad,True,101353,10420,0,-7.92139,-78.370238
512,61eab83a50fb09bc0bd86345,Peru_Lambayeque,True,72748,8738,0,-6.3530489999999995,-79.824113
513,61eab83a50fb09bc0bd86346,Peru_Lima,True,1132690,89734,0,-11.766533,-76.60449799999998
514,61eab83a50fb09bc0bd86347,Peru_Loreto,True,46244,4285,0,-4.124847,-74.424115
515,61eab83a50fb09bc0bd86348,Peru_Madre de Dios,True,14466,782,0,-11.972699,-70.53171999999998
516,61eab83a50fb09bc0bd86349,Peru_Moquegua,True,32200,1542,0,-16.860271,-70.839046
517,61eab83a50fb09bc0bd8634a,Peru_Pasco,True,17252,1051,0,-10.39655,-75.307635
518,61eab83a50fb09bc0bd8634b,Peru_Piura,True,103155,12327,0,-5.133361,-80.335861
519,61eab83a50fb09bc0bd8634c,Peru_Puno,True,45159,4276,0,-14.995826999999998,-69.922726
520,61eab83a50fb09bc0bd8634d,Peru_San Martin,True,51053,3043,0,-7.039531,-76.729127
521,61eab83a50fb09bc0bd8634e,Peru_Tacna,True,34636,1984,0,-17.644160999999997,-70.27756
522,61eab83a50fb09bc0bd8634f,Peru_Tumbes,True,19965,1600,0,-3.857496,-80.54525500000003
523,61eab83a50fb09bc0bd86350,Peru_Ucayali,True,32780,3091,0,-9.621718,-73.444929
524,61eab83a50fb09bc0bd86351,Peru_Unknown,True,210377,448,0,,
525,61eab83a50fb09bc0bd86352,Philippines,False,3324478,53153,104918090,12.879721,121.77401699999999
526,61eab83a50fb09bc0bd86353,Poland,False,4406553,103378,38170712,51.9194,19.1451
527,61eab83a50fb09bc0bd86354,Portugal,False,2059595,19447,10329506,39.3999,-8.2245
528,61eab83a50fb09bc0bd86355,Qatar,False,314073,632,2639211,25.3548,51.1839
529,61eab83a50fb09bc0bd86356,Romania,False,1964021,59428,19679306,45.9432,24.9668
530,61eab83a50fb09bc0bd86357,Russia,False,10754905,317523,143989754,,
531,61eab83a50fb09bc0bd86358,Russia_Adygea Republic,True,28613,798,0,44.6939006,40.1520421
532,61eab83a50fb09bc0bd86359,Russia_Altai Krai,True,125769,7077,0,52.693224300000004,82.69314240000001
533,61eab83a50fb09bc0bd8635a,Russia_Altai Republic,True,25798,540,0,50.7114101,86.8572186
534,61eab83a50fb09bc0bd8635b,Russia_Amur Oblast,True,57611,632,0,52.8032368,128.437295
535,61eab83a50fb09bc0bd8635c,Russia_Arkhangelsk Oblast,True,127190,1555,0,63.5589686,43.1221646
536,61eab83a50fb09bc0bd8635d,Russia_Astrakhan Oblast,True,84158,2578,0,47.1878186,47.608851
537,61eab83a50fb09bc0bd8635e,Russia_Bashkortostan Republic,True,126361,4611,0,54.8573563,57.1439682
538,61eab83a50fb09bc0bd8635f,Russia_Belgorod Oblast,True,84068,1861,0,50.7080119,37.5837615
539,61eab83a50fb09bc0bd86360,Russia_Bryansk Oblast,True,99754,3111,0,52.887331499999995,33.41585300000001
540,61eab83a50fb09bc0bd86361,Russia_Buryatia Republic,True,78948,2551,0,52.718242599999996,109.492143
541,61eab83a50fb09bc0bd86362,Russia_Chechen Republic,True,32244,979,0,43.39761470000001,45.6985005
542,61eab83a50fb09bc0bd86363,Russia_Chelyabinsk Oblast,True,151321,6398,0,54.4223954,61.1865846
543,61eab83a50fb09bc0bd86364,Russia_Chukotka Autonomous Okrug,True,3000,39,0,66.0006475,169.4900869
544,61eab83a50fb09bc0bd86365,Russia_Chuvashia Republic,True,47721,4160,0,55.4259922,47.0849429
545,61eab83a50fb09bc0bd86366,Russia_Dagestan Republic,True,68384,3297,0,43.05749160000001,47.1332224
546,61eab83a50fb09bc0bd86367,Russia_Ingushetia Republic,True,30037,497,0,43.11542075,45.01713552
547,61eab83a50fb09bc0bd86368,Russia_Irkutsk Oblast,True,163054,7246,0,56.6370122,104.71922099999999
548,61eab83a50fb09bc0bd86369,Russia_Ivanovo Oblast,True,70405,2661,0,56.9167446,41.43521370000001
549,61eab83a50fb09bc0bd8636a,Russia_Jewish Autonomous Okrug,True,12015,439,0,48.57527615,132.66307460000002
550,61eab83a50fb09bc0bd8636b,Russia_Kabardino-Balkarian Republic,True,43656,1537,0,43.480604799999995,43.5978976
551,61eab83a50fb09bc0bd8636c,Russia_Kaliningrad Oblast,True,85842,1367,0,54.7293041,21.1489473
552,61eab83a50fb09bc0bd8636d,Russia_Kalmykia Republic,True,34327,761,0,46.2313018,45.3275745
553,61eab83a50fb09bc0bd8636e,Russia_Kaluga Oblast,True,67716,1269,0,54.438277299999996,35.5272854
554,61eab83a50fb09bc0bd8636f,Russia_Kamchatka Krai,True,24445,524,0,57.191488199999995,160.03838190000005
555,61eab83a50fb09bc0bd86370,Russia_Karachay-Cherkess Republic,True,33456,926,0,43.7368326,41.7267991
556,61eab83a50fb09bc0bd86371,Russia_Karelia Republic,True,93135,1272,0,62.61940309999999,33.4920267
557,61eab83a50fb09bc0bd86372,Russia_Kemerovo Oblast,True,90118,1817,0,54.53357809999999,87.342861
558,61eab83a50fb09bc0bd86373,Russia_Khabarovsk Krai,True,130183,1308,0,51.6312684,136.121524
559,61eab83a50fb09bc0bd86374,Russia_Khakassia Republic,True,55204,2089,0,53.72258845,91.44293627
560,61eab83a50fb09bc0bd86375,Russia_Khanty-Mansi Autonomous Okrug,True,99486,2115,0,61.0259025,69.0982628
561,61eab83a50fb09bc0bd86376,Russia_Kirov Oblast,True,82647,797,0,57.9665589,49.4074599
562,61eab83a50fb09bc0bd86377,Russia_Komi Republic,True,99596,2732,0,63.9881421,54.3326073
563,61eab83a50fb09bc0bd86378,Russia_Kostroma Oblast,True,49593,1148,0,58.424756,44.253327299999995
564,61eab83a50fb09bc0bd86379,Russia_Krasnodar Krai,True,128291,9977,0,45.768401399999995,39.0261044
565,61eab83a50fb09bc0bd8637a,Russia_Krasnoyarsk Krai,True,179110,9200,0,63.3233807,97.09799740000001
566,61eab83a50fb09bc0bd8637b,Russia_Kurgan Oblast,True,52364,1036,0,55.7655302,64.5632681
567,61eab83a50fb09bc0bd8637c,Russia_Kursk Oblast,True,83876,2134,0,51.6568453,36.4852695
568,61eab83a50fb09bc0bd8637d,Russia_Leningrad Oblast,True,106883,3103,0,60.185329599999996,32.3925325
569,61eab83a50fb09bc0bd8637e,Russia_Lipetsk Oblast,True,86946,2955,0,52.693517799999995,39.112266399999996
570,61eab83a50fb09bc0bd8637f,Russia_Magadan Oblast,True,13956,356,0,62.48858785,153.9903764
571,61eab83a50fb09bc0bd86380,Russia_Mari El Republic,True,30227,960,0,56.576750399999995,47.881751200000004
572,61eab83a50fb09bc0bd86381,Russia_Mordovia Republic,True,41622,1101,0,54.4419829,44.466114399999995
573,61eab83a50fb09bc0bd86382,Russia_Moscow,True,2124927,38154,0,55.7504461,37.6174943
574,61eab83a50fb09bc0bd86383,Russia_Moscow Oblast,True,675154,12918,0,55.50431579999999,38.0353929
575,61eab83a50fb09bc0bd86384,Russia_Murmansk Oblast,True,94107,2868,0,68.00004179999999,33.9999151
576,61eab83a50fb09bc0bd86385,Russia_Nenets Autonomous Okrug,True,3587,89,0,68.27557185,57.1686375
577,61eab83a50fb09bc0bd86386,Russia_Nizhny Novgorod Oblast,True,238918,10289,0,55.47180329999999,44.091159399999995
578,61eab83a50fb09bc0bd86387,Russia_North Ossetia - Alania Republic,True,32364,1050,0,42.79336110000001,44.6324493
579,61eab83a50fb09bc0bd86388,Russia_Novgorod Oblast,True,67671,808,0,58.2843833,32.516975699999996
580,61eab83a50fb09bc0bd86389,Russia_Novosibirsk Oblast,True,99838,4492,0,54.9720169,79.48139240000002
581,61eab83a50fb09bc0bd8638a,Russia_Omsk Oblast,True,135368,3390,0,56.09352629999999,73.5099936
582,61eab83a50fb09bc0bd8638b,Russia_Orel Oblast,True,73215,1592,0,52.96854329999999,36.0692477
583,61eab83a50fb09bc0bd8638c,Russia_Orenburg Oblast,True,110181,3557,0,52.02692620000001,54.7276647
584,61eab83a50fb09bc0bd8638d,Russia_Penza Oblast,True,105340,4809,0,53.1655415,44.78791810000001
585,61eab83a50fb09bc0bd8638e,Russia_Perm Krai,True,167657,7691,0,58.5951603,56.3159546
586,61eab83a50fb09bc0bd8638f,Russia_Primorsky Krai,True,107864,1652,0,45.0819456,134.726645
587,61eab83a50fb09bc0bd86390,Russia_Pskov Oblast,True,73298,1369,0,57.535872899999994,28.8586826
588,61eab83a50fb09bc0bd86391,Russia_Rostov Oblast,True,201849,9922,0,47.6222451,40.7957942
589,61eab83a50fb09bc0bd86392,Russia_Ryazan Oblast,True,63435,2758,0,54.42267320000001,40.57052460000001
590,61eab83a50fb09bc0bd86393,Russia_Saint Petersburg,True,897851,29248,0,59.960673899999996,30.158655100000004
591,61eab83a50fb09bc0bd86394,Russia_Sakha (Yakutiya) Republic,True,80027,1838,0,66.941626,129.642371
592,61eab83a50fb09bc0bd86395,Russia_Sakhalin Oblast,True,44468,600,0,49.7219665,143.448533
593,61eab83a50fb09bc0bd86396,Russia_Samara Oblast,True,205608,6577,0,53.2128813,50.8914633
594,61eab83a50fb09bc0bd86397,Russia_Saratov Oblast,True,137249,5257,0,51.652055499999996,46.86319520000001
595,61eab83a50fb09bc0bd86398,Russia_Smolensk Oblast,True,87473,2499,0,55.03434960000001,33.0192065
596,61eab83a50fb09bc0bd86399,Russia_Stavropol Krai,True,132286,6334,0,44.86325770000001,43.4406913
597,61eab83a50fb09bc0bd8639a,Russia_Sverdlovsk Oblast,True,208071,9822,0,58.6414755,61.802154599999994
598,61eab83a50fb09bc0bd8639b,Russia_Tambov Oblast,True,64507,1854,0,52.9019574,41.3578918
599,61eab83a50fb09bc0bd8639c,Russia_Tatarstan Republic,True,44745,1540,0,55.7648572,52.43104273
600,61eab83a50fb09bc0bd8639d,Russia_Tomsk Oblast,True,64292,691,0,58.6124279,82.04753149999998
601,61eab83a50fb09bc0bd8639e,Russia_Tula Oblast,True,79432,4481,0,53.9570701,37.369090899999996
602,61eab83a50fb09bc0bd8639f,Russia_Tver Oblast,True,102966,2430,0,57.1134475,35.174442799999994
603,61eab83a50fb09bc0bd863a0,Russia_Tyumen Oblast,True,94843,3639,0,58.8206488,70.36588370000001
604,61eab83a50fb09bc0bd863a1,Russia_Tyva Republic,True,31992,332,0,51.401714899999995,93.8582593
605,61eab83a50fb09bc0bd863a2,Russia_Udmurt Republic,True,80876,3290,0,57.1961165,52.69598320000001
606,61eab83a50fb09bc0bd863a3,Russia_Ulyanovsk Oblast,True,122701,3998,0,54.146317700000004,47.2324921
607,61eab83a50fb09bc0bd863a4,Russia_Vladimir Oblast,True,85051,3029,0,56.0503336,40.656163299999996
608,61eab83a50fb09bc0bd863a5,Russia_Volgograd Oblast,True,133547,5848,0,49.604833899999996,44.29035820000001
609,61eab83a50fb09bc0bd863a6,Russia_Vologda Oblast,True,102209,3121,0,60.0391461,43.1215213
610,61eab83a50fb09bc0bd863a7,Russia_Voronezh Oblast,True,199670,7178,0,50.9800393,40.15065070000001
611,61eab83a50fb09bc0bd863a8,Russia_Yamalo-Nenets Autonomous Okrug,True,63373,974,0,67.1471631,74.3415488
612,61eab83a50fb09bc0bd863a9,Russia_Yaroslavl Oblast,True,89622,2036,0,57.77819760000001,39.002109499999996
